order_item_id,order_id,product_id,category,quantity,price,is_out_of_stock
21594,6049,1063,Personal Care,1,232.98,1
21595,19961,1037,Beverages,4,328.4,0
21596,15487,1078,Snacks,2,302.99,0
21597,9787,1007,Dairy,4,262.12,0
21598,8891,1081,Grocery,1,285.63,1
21599,4658,1067,Beverages,2,101.58,0
21600,3277,1094,Grocery,1,451.73,0
21601,17228,1027,Dairy,3,129.85,0
21602,11775,1006,Dairy,3,231.37,0
21603,13060,1061,Personal Care,3,110.41,0
21604,19121,1064,Beverages,3,436.13,0
21605,6590,1080,Beverages,2,454.99,1
21606,5520,1091,Dairy,2,56.9,1
21607,10279,1050,Grocery,2,319.28,0
21608,15482,1070,Dairy,4,319.13,0
21609,19499,1034,Grocery,4,120.93,0
21610,2682,1077,Personal Care,2,435.7,0
21611,146,1022,Grocery,4,223.89,0
21612,4277,1014,Snacks,1,381.4,0
21613,14340,1078,Grocery,3,348.74,0
21614,6330,1030,Snacks,1,200.32,0
21615,478,1065,Dairy,2,475.23,0
21616,17300,1068,Beverages,4,303.69,0
21617,7108,1023,Personal Care,3,442.24,0
21618,91,1017,Dairy,1,404.29,0
21619,6623,1002,Snacks,2,412.02,0
21620,3162,1031,Snacks,4,389.2,0
21621,13807,1014,Snacks,4,107.48,0
21622,10011,1040,Dairy,3,51.91,0
21623,13203,1052,Snacks,4,408.46,0
21624,9661,1058,Dairy,1,222.13,0
21625,19356,1005,Grocery,4,237.52,0
21626,4792,1051,Snacks,4,68.85,0
21627,804,1005,Dairy,4,391.87,0
21628,14725,1042,Dairy,1,156.94,0
21629,11494,1075,Dairy,2,139.92,1
21630,14641,1059,Snacks,1,296.1,0
21631,7894,1086,Beverages,2,465.27,0
21632,16673,1030,Grocery,4,194.06,0
21633,355,1029,Personal Care,2,307.56,0
21634,9743,1018,Beverages,4,54.19,0
21635,6450,1049,Dairy,1,105.49,1
21636,17483,1008,Snacks,4,319.78,0
21637,409,1038,Beverages,4,490.07,0
21638,13762,1012,Snacks,3,253.62,0
21639,7210,1090,Grocery,1,36.4,0
21640,18613,1074,Grocery,2,200.5,0
21641,19347,1072,Snacks,2,306.78,0
21642,9249,1020,Beverages,2,309.7,0
21643,8702,1073,Beverages,1,319.01,0
21644,6265,1048,Beverages,4,420.31,0
21645,4387,1013,Beverages,4,120.28,0
21646,14490,1061,Beverages,1,273.83,0
21647,18052,1017,Dairy,1,99.69,0
21648,4970,1027,Beverages,2,159.12,0
21649,13353,1055,Snacks,4,388.06,0
21650,4990,1052,Beverages,3,297.04,0
21651,17240,1057,Personal Care,4,148.46,0
21652,19206,1015,Dairy,2,274.78,0
21653,12984,1014,Personal Care,4,333.76,0
21654,7865,1095,Personal Care,1,483.75,0
21655,16760,1002,Beverages,2,218.57,0
21656,9578,1075,Personal Care,3,94.04,0
21657,174,1041,Grocery,4,497.26,0
21658,360,1072,Personal Care,1,499.82,1
21659,15116,1078,Beverages,3,237.28,1
21660,3541,1021,Snacks,4,440.66,0
21661,9564,1025,Snacks,3,256.37,0
21662,11176,1006,Dairy,4,125.23,0
21663,8893,1067,Snacks,2,183.63,0
21664,11395,1070,Dairy,2,450.05,1
21665,18394,1050,Personal Care,4,350.12,0
21666,16769,1072,Personal Care,1,413.58,0
21667,6620,1068,Beverages,4,438.44,0
21668,4402,1074,Grocery,1,319.13,0
21669,10702,1006,Personal Care,2,357.39,0
21670,17133,1051,Personal Care,2,221.36,0
21671,14162,1071,Personal Care,2,410.05,0
21672,19650,1042,Beverages,4,125.29,0
21673,17357,1058,Snacks,4,379.45,1
21674,12090,1004,Grocery,1,72.01,0
21675,3617,1046,Personal Care,2,32.55,0
21676,4722,1063,Grocery,1,284.51,0
21677,9635,1001,Dairy,4,135.21,0
21678,14303,1098,Personal Care,4,400.9,0
21679,6805,1040,Beverages,2,274.19,0
21680,16026,1021,Dairy,2,163.28,0
21681,6334,1047,Snacks,4,77.02,0
21682,13160,1048,Snacks,3,374.7,0
21683,10349,1068,Grocery,4,33.72,0
21684,14978,1010,Dairy,4,82.4,0
21685,8485,1041,Dairy,4,81.7,0
21686,17362,1091,Snacks,2,238.23,0
21687,5628,1025,Grocery,1,87.69,0
21688,3863,1070,Snacks,1,403.26,0
21689,7589,1070,Grocery,4,238.16,0
21690,19790,1036,Personal Care,2,381.39,1
21691,12744,1011,Personal Care,1,309.19,0
21692,11552,1072,Snacks,1,51.04,0
21693,5219,1011,Snacks,2,330.36,0
21694,105,1031,Snacks,4,356.52,0
21695,4226,1026,Grocery,2,171.62,0
21696,12004,1088,Dairy,4,269.44,0
21697,8776,1095,Dairy,2,252.91,0
21698,9837,1044,Snacks,1,376.23,0
21699,16398,1060,Dairy,4,486.8,0
21700,16256,1073,Snacks,3,213.17,0
21701,3699,1002,Personal Care,3,497.93,0
21702,16753,1058,Grocery,4,228.46,0
21703,14920,1087,Beverages,4,385.41,1
21704,7945,1081,Snacks,1,153.04,0
21705,14246,1008,Beverages,2,431.83,0
21706,8019,1021,Beverages,4,436.28,0
21707,2074,1065,Snacks,2,281.75,0
21708,10969,1016,Grocery,2,368.91,1
21709,16913,1053,Beverages,4,119.56,0
21710,6665,1033,Snacks,2,176.55,0
21711,17481,1002,Beverages,1,204.63,0
21712,688,1034,Personal Care,2,267.06,0
21713,1211,1052,Dairy,4,205.04,0
21714,11761,1085,Personal Care,1,212.64,1
21715,14249,1011,Dairy,4,81.37,0
21716,15535,1086,Beverages,1,198.96,0
21717,11307,1030,Grocery,4,245.49,0
21718,16023,1071,Beverages,2,141.3,0
21719,4450,1016,Grocery,2,114.01,0
21720,3689,1072,Beverages,2,102.21,0
21721,14938,1069,Personal Care,1,185.65,0
21722,3404,1075,Snacks,3,442.98,0
21723,17870,1032,Personal Care,2,32.62,0
21724,312,1029,Beverages,3,115.8,0
21725,1971,1017,Personal Care,3,143.55,0
21726,13213,1040,Dairy,2,236.73,0
21727,19276,1073,Personal Care,1,194.44,0
21728,19016,1036,Dairy,4,330.75,0
21729,19416,1088,Snacks,2,41.45,0
21730,17233,1043,Dairy,1,281.67,0
21731,4124,1072,Snacks,1,228.4,1
21732,13158,1046,Personal Care,4,220.74,0
21733,9114,1031,Personal Care,3,494.4,0
21734,2089,1026,Grocery,1,238.5,0
21735,13173,1047,Dairy,3,379.99,0
21736,18158,1001,Personal Care,2,105.52,0
21737,14466,1050,Dairy,3,295.86,0
21738,5305,1055,Dairy,3,495.39,0
21739,5453,1050,Dairy,1,376.57,0
21740,13994,1038,Dairy,4,122.9,0
21741,5082,1043,Grocery,1,204.89,0
21742,18,1077,Grocery,2,215.84,1
21743,1343,1028,Snacks,3,334.33,0
21744,7230,1074,Beverages,1,475.89,0
21745,19365,1085,Grocery,1,258.23,0
21746,699,1015,Dairy,1,136.68,0
21747,7372,1077,Beverages,4,457.85,0
21748,13509,1017,Personal Care,3,277.58,0
21749,159,1048,Snacks,1,301.3,0
21750,17613,1024,Personal Care,1,201.44,0
21751,2724,1020,Dairy,3,467.92,0
21752,3657,1068,Beverages,1,92.37,0
21753,18659,1032,Personal Care,1,67.08,0
21754,6076,1060,Grocery,3,433.51,0
21755,5330,1003,Snacks,3,364.82,1
21756,8499,1052,Grocery,2,417.27,0
21757,2011,1033,Dairy,3,411.77,1
21758,7759,1043,Snacks,1,73.47,0
21759,18086,1009,Dairy,4,381.08,1
21760,4118,1054,Snacks,1,442.46,0
21761,11504,1053,Beverages,4,408.99,0
21762,13016,1054,Snacks,3,318.83,0
21763,12308,1072,Beverages,3,190.95,1
21764,18791,1022,Personal Care,3,204.81,0
21765,11349,1002,Snacks,2,227.55,1
21766,13805,1079,Beverages,2,155.55,1
21767,16680,1094,Beverages,3,339.87,0
21768,12725,1017,Dairy,1,118.14,1
21769,6459,1035,Personal Care,1,208.07,0
21770,8907,1047,Personal Care,2,283.85,0
21771,9221,1094,Snacks,3,389.23,0
21772,19280,1083,Dairy,4,356.38,0
21773,5076,1093,Beverages,3,195.16,0
21774,13838,1053,Personal Care,1,92.82,1
21775,6644,1042,Personal Care,4,351.39,0
21776,1170,1058,Dairy,3,84.55,0
21777,9539,1089,Snacks,4,268.77,0
21778,10389,1023,Beverages,1,128.56,0
21779,7348,1045,Beverages,1,230.19,0
21780,1968,1099,Grocery,2,138.85,0
21781,14314,1016,Beverages,2,210.71,0
21782,10172,1040,Personal Care,1,236.22,0
21783,5437,1046,Dairy,3,259.5,0
21784,19928,1038,Dairy,1,184.86,0
21785,14143,1033,Personal Care,2,253.75,0
21786,3459,1073,Beverages,1,231.42,0
21787,11986,1089,Grocery,1,432.65,0
21788,3905,1047,Personal Care,1,82.84,0
21789,4134,1054,Beverages,2,128.1,0
21790,312,1076,Personal Care,2,146.34,0
21791,11970,1090,Snacks,1,110.28,0
21792,18634,1078,Personal Care,3,281.32,0
21793,13970,1003,Snacks,4,393.01,0
21794,7729,1073,Beverages,2,83.25,0
21795,1386,1019,Snacks,4,265.86,0
21796,10552,1090,Beverages,3,163.9,1
21797,9318,1014,Personal Care,4,111.28,0
21798,11959,1032,Snacks,4,292.39,0
21799,1701,1027,Beverages,4,189.19,0
21800,2951,1047,Grocery,3,425.33,0
21801,11008,1075,Snacks,3,67.89,0
21802,14874,1026,Grocery,1,314.64,0
21803,9429,1001,Personal Care,3,356.45,1
21804,13932,1085,Dairy,3,324.83,1
21805,10531,1039,Snacks,4,464.78,0
21806,16901,1005,Beverages,4,336.12,0
21807,3185,1070,Snacks,2,328.56,0
21808,4417,1025,Beverages,3,228.76,0
21809,13650,1051,Beverages,4,88.07,0
21810,1702,1048,Beverages,3,335.37,0
21811,7685,1003,Personal Care,4,275.17,0
21812,6875,1084,Beverages,2,98.45,0
21813,7109,1045,Dairy,3,227.84,0
21814,1701,1055,Snacks,4,315.45,0
21815,19997,1079,Snacks,3,395.38,0
21816,8503,1086,Grocery,4,189.65,0
21817,10960,1078,Personal Care,4,429.59,0
21818,3507,1098,Snacks,1,254.21,0
21819,14733,1023,Grocery,2,259.09,0
21820,1314,1071,Dairy,1,330.7,1
21821,391,1028,Snacks,1,381.49,0
21822,17751,1064,Personal Care,4,75.63,0
21823,16653,1040,Grocery,2,93.98,0
21824,14363,1098,Dairy,4,125.19,0
21825,6525,1043,Grocery,2,211.6,0
21826,10751,1008,Snacks,1,305.04,0
21827,4911,1042,Snacks,3,364.09,1
21828,19760,1075,Grocery,3,431.29,0
21829,1656,1068,Snacks,4,58.86,0
21830,4348,1005,Personal Care,3,280.17,0
21831,2898,1043,Beverages,4,363.16,0
21832,8591,1068,Dairy,2,161.18,0
21833,2933,1004,Beverages,1,71.9,0
21834,7954,1054,Grocery,3,427.57,0
21835,11587,1003,Beverages,2,54.38,0
21836,12807,1051,Dairy,2,314.33,0
21837,9909,1093,Grocery,3,337.72,0
21838,1433,1075,Beverages,1,139.57,0
21839,4535,1009,Snacks,2,117.98,0
21840,13923,1056,Beverages,2,196.72,0
21841,17726,1028,Grocery,2,372.8,0
21842,2702,1079,Personal Care,1,419.43,0
21843,4069,1044,Dairy,1,192.46,0
21844,10065,1093,Snacks,2,96.95,0
21845,18013,1009,Grocery,2,489.93,0
21846,5738,1050,Personal Care,4,412.53,0
21847,10276,1019,Beverages,3,395.94,0
21848,9931,1074,Beverages,1,438.59,0
21849,6496,1070,Personal Care,2,464.23,0
21850,2327,1048,Snacks,4,498.35,0
21851,8344,1047,Grocery,3,182.99,0
21852,956,1057,Grocery,3,212.05,0
21853,2102,1064,Personal Care,3,349.54,0
21854,79,1050,Beverages,4,496.05,0
21855,17304,1098,Beverages,1,356.55,0
21856,9303,1088,Personal Care,4,192.98,0
21857,17533,1054,Grocery,4,422.66,0
21858,2671,1067,Beverages,4,122.05,0
21859,1800,1011,Dairy,3,438.65,0
21860,4020,1061,Snacks,3,71.14,0
21861,15959,1028,Personal Care,2,185.96,0
21862,6860,1054,Beverages,3,343.28,0
21863,15034,1027,Snacks,3,228.51,0
21864,10506,1058,Personal Care,4,74.03,0
21865,11679,1016,Grocery,2,166.21,0
21866,18205,1032,Grocery,1,451.78,0
21867,15909,1007,Dairy,2,203.86,1
21868,1230,1035,Beverages,2,207.77,0
21869,917,1043,Grocery,1,92.64,0
21870,7208,1038,Beverages,3,390.41,0
21871,11081,1032,Snacks,4,319.41,0
21872,12236,1021,Snacks,3,107.15,0
21873,18777,1095,Personal Care,3,193.72,0
21874,2868,1091,Dairy,4,404.52,0
21875,5226,1072,Dairy,2,51.96,0
21876,11265,1014,Grocery,1,444.16,0
21877,13622,1015,Personal Care,3,327.3,0
21878,9812,1045,Personal Care,2,283.45,0
21879,3722,1073,Snacks,4,466.97,0
21880,6228,1074,Snacks,2,155.65,0
21881,10392,1013,Dairy,4,355.64,0
21882,8355,1089,Dairy,1,196.87,0
21883,4736,1068,Grocery,4,249.3,0
21884,14771,1092,Snacks,4,330.39,0
21885,14211,1015,Personal Care,4,49.34,0
21886,2919,1017,Dairy,2,249.52,0
21887,17894,1005,Dairy,2,242.42,0
21888,10024,1079,Beverages,1,247.92,0
21889,13969,1064,Snacks,2,258.41,0
21890,1403,1092,Dairy,3,120.58,0
21891,13147,1087,Snacks,3,141.44,1
21892,16144,1074,Grocery,2,57.13,0
21893,14020,1045,Personal Care,1,433.88,0
21894,2334,1047,Beverages,4,458.9,0
21895,18617,1049,Grocery,4,335.3,0
21896,14872,1018,Dairy,4,461.93,0
21897,3235,1092,Snacks,3,111.51,1
21898,1023,1082,Beverages,2,481.59,0
21899,83,1066,Beverages,1,375.63,0
21900,15772,1063,Grocery,4,254.28,0
21901,10709,1047,Dairy,2,32.68,0
21902,10446,1042,Dairy,3,51.75,0
21903,10877,1056,Dairy,3,332.4,0
21904,10846,1048,Beverages,3,71.32,0
21905,11693,1006,Dairy,4,480.21,0
21906,16977,1089,Dairy,1,297.77,0
21907,15186,1046,Dairy,3,74.35,0
21908,8320,1077,Grocery,4,451.87,1
21909,9633,1070,Personal Care,1,223.62,1
21910,3416,1074,Grocery,3,309.49,0
21911,8679,1051,Personal Care,2,492.14,0
21912,13409,1006,Grocery,1,207.1,0
21913,7281,1032,Personal Care,4,115.0,0
21914,9801,1060,Beverages,4,112.99,0
21915,9197,1070,Beverages,1,142.69,1
21916,11113,1095,Personal Care,4,340.2,0
21917,1759,1028,Dairy,1,460.31,0
21918,4470,1067,Dairy,4,236.52,0
21919,15576,1041,Snacks,4,49.44,0
21920,11743,1066,Beverages,3,361.3,1
21921,4027,1070,Personal Care,2,114.74,0
21922,13285,1063,Snacks,4,202.9,0
21923,15045,1079,Snacks,2,385.0,0
21924,19592,1092,Snacks,3,72.28,0
21925,14553,1037,Dairy,2,264.85,1
21926,17697,1074,Snacks,4,415.44,0
21927,6987,1059,Personal Care,2,130.18,0
21928,16783,1024,Beverages,3,211.97,0
21929,13215,1091,Personal Care,1,361.4,0
21930,14422,1033,Grocery,3,134.35,1
21931,13613,1087,Snacks,4,348.11,0
21932,1734,1088,Beverages,4,399.2,0
21933,7138,1064,Snacks,1,495.28,0
21934,19099,1038,Dairy,3,81.5,0
21935,511,1016,Dairy,2,340.61,0
21936,18606,1035,Grocery,4,226.77,0
21937,8751,1020,Beverages,2,159.89,0
21938,13070,1064,Beverages,1,329.5,0
21939,15045,1021,Snacks,1,157.29,0
21940,17415,1066,Dairy,4,62.44,0
21941,11855,1059,Beverages,1,62.08,0
21942,619,1073,Snacks,4,451.85,0
21943,19476,1069,Personal Care,1,182.93,0
21944,18201,1024,Personal Care,1,481.97,0
21945,14796,1089,Beverages,2,112.27,1
21946,11870,1036,Beverages,2,467.79,0
21947,6833,1069,Grocery,3,233.34,1
21948,11047,1084,Beverages,4,202.31,0
21949,11106,1049,Grocery,3,65.34,0
21950,9651,1073,Dairy,2,267.08,0
21951,17141,1069,Grocery,3,293.16,0
21952,11874,1001,Beverages,2,132.31,0
21953,10722,1072,Beverages,2,213.94,0
21954,13438,1059,Dairy,2,205.19,0
21955,1,1057,Snacks,1,36.41,0
21956,9282,1083,Personal Care,1,363.69,0
21957,11491,1080,Personal Care,1,73.66,0
21958,18634,1088,Grocery,2,279.64,0
21959,3800,1005,Personal Care,3,493.21,0
21960,5674,1093,Snacks,1,296.4,0
21961,16360,1081,Grocery,3,425.08,0
21962,9209,1094,Personal Care,1,434.82,0
21963,14000,1059,Beverages,4,212.85,0
21964,18821,1020,Grocery,3,402.96,0
21965,13163,1041,Beverages,2,191.89,1
21966,14882,1051,Snacks,1,377.27,0
21967,662,1061,Grocery,1,402.46,0
21968,798,1008,Dairy,2,149.9,0
21969,7121,1082,Snacks,3,79.65,0
21970,19449,1025,Dairy,4,451.26,1
21971,17169,1026,Dairy,1,490.65,0
21972,13753,1034,Personal Care,3,135.13,0
21973,8430,1075,Personal Care,3,124.84,1
21974,1902,1097,Beverages,3,147.33,0
21975,16346,1029,Dairy,1,470.35,0
21976,459,1023,Grocery,3,479.97,0
21977,735,1034,Dairy,3,50.51,0
21978,188,1038,Snacks,3,475.42,0
21979,18758,1045,Snacks,1,128.83,1
21980,16691,1080,Beverages,1,342.1,0
21981,7308,1020,Grocery,3,388.85,0
21982,11589,1067,Beverages,4,305.65,0
21983,13666,1020,Dairy,2,390.98,0
21984,17356,1033,Dairy,3,433.37,0
21985,10223,1084,Personal Care,3,124.57,0
21986,1288,1066,Dairy,1,426.61,0
21987,3547,1099,Personal Care,4,106.9,0
21988,4144,1007,Beverages,2,124.4,0
21989,14692,1013,Grocery,3,423.74,0
21990,10680,1092,Beverages,3,65.25,0
21991,8300,1042,Personal Care,2,360.26,0
21992,17054,1082,Personal Care,3,231.37,0
21993,6662,1009,Grocery,3,439.32,0
21994,18760,1024,Snacks,4,499.95,0
21995,13750,1018,Snacks,2,489.13,0
21996,14901,1051,Snacks,1,462.34,0
21997,95,1019,Snacks,1,384.1,0
21998,12399,1033,Beverages,3,287.32,0
21999,12022,1096,Dairy,2,195.5,0
22000,5845,1044,Personal Care,1,37.27,0
22001,16339,1032,Snacks,1,192.75,0
22002,14029,1035,Beverages,1,425.27,0
22003,19439,1030,Snacks,3,464.78,0
22004,9620,1012,Personal Care,2,447.81,0
22005,5663,1098,Beverages,1,406.35,0
22006,7316,1087,Beverages,2,152.49,0
22007,3437,1096,Snacks,1,381.72,0
22008,2148,1049,Personal Care,4,178.89,0
22009,932,1001,Beverages,2,459.46,0
22010,14850,1083,Grocery,3,56.31,0
22011,9949,1023,Personal Care,2,428.73,0
22012,14776,1071,Snacks,2,193.27,0
22013,15304,1074,Grocery,2,318.69,0
22014,598,1088,Snacks,1,367.1,0
22015,9736,1006,Personal Care,1,266.29,0
22016,8327,1006,Personal Care,4,60.25,0
22017,905,1020,Beverages,4,64.25,0
22018,6719,1064,Beverages,4,390.15,0
22019,13841,1064,Dairy,2,421.75,0
22020,13858,1072,Grocery,4,231.88,0
22021,12729,1015,Beverages,3,349.78,0
22022,6267,1019,Beverages,1,317.61,0
22023,2916,1099,Beverages,4,106.49,1
22024,18853,1065,Grocery,3,141.35,0
22025,9016,1070,Snacks,3,163.87,0
22026,16720,1026,Snacks,1,73.66,0
22027,16068,1091,Dairy,2,486.6,0
22028,42,1044,Personal Care,1,217.79,1
22029,16755,1027,Personal Care,3,371.31,0
22030,4716,1010,Personal Care,1,73.57,0
22031,8632,1043,Personal Care,1,174.48,0
22032,2594,1063,Personal Care,2,169.1,0
22033,15359,1073,Beverages,4,116.27,0
22034,15251,1031,Dairy,2,360.2,0
22035,13131,1063,Dairy,3,133.72,0
22036,6545,1048,Grocery,4,225.06,0
22037,6369,1010,Dairy,3,334.54,0
22038,13946,1070,Dairy,4,238.93,0
22039,15035,1077,Grocery,2,90.97,1
22040,16001,1011,Beverages,4,161.77,0
22041,16037,1007,Beverages,2,439.35,0
22042,9748,1005,Personal Care,4,352.23,0
22043,12021,1041,Grocery,2,245.78,0
22044,5147,1016,Personal Care,1,136.45,0
22045,17065,1003,Snacks,4,92.19,0
22046,17952,1042,Grocery,4,119.62,0
22047,12768,1091,Beverages,2,198.8,0
22048,12313,1023,Beverages,3,464.89,0
22049,19340,1024,Beverages,2,296.05,0
22050,15733,1097,Beverages,2,329.63,0
22051,14682,1062,Personal Care,2,346.79,0
22052,1200,1091,Beverages,2,346.64,0
22053,14604,1064,Snacks,1,310.63,0
22054,8133,1016,Snacks,3,386.2,0
22055,450,1023,Dairy,1,328.76,0
22056,19640,1075,Dairy,4,420.27,0
22057,19140,1087,Dairy,2,380.8,0
22058,19693,1036,Beverages,2,33.46,0
22059,11215,1011,Personal Care,3,285.92,0
22060,11619,1013,Dairy,3,458.96,0
22061,2477,1045,Beverages,4,211.34,0
22062,6981,1084,Beverages,2,111.5,0
22063,12758,1007,Dairy,3,287.0,0
22064,3692,1070,Beverages,4,393.71,0
22065,14868,1095,Snacks,2,405.21,0
22066,14128,1060,Dairy,1,428.03,0
22067,1286,1096,Grocery,3,235.08,0
22068,7238,1026,Personal Care,4,135.64,0
22069,18275,1082,Dairy,3,190.92,0
22070,5479,1046,Beverages,3,338.77,1
22071,15442,1052,Snacks,3,117.57,0
22072,17750,1024,Snacks,4,333.66,0
22073,5406,1015,Personal Care,4,128.3,0
22074,476,1049,Personal Care,4,106.46,0
22075,18236,1088,Grocery,2,376.24,0
22076,5101,1071,Dairy,3,148.75,0
22077,16831,1064,Grocery,1,96.25,0
22078,1923,1035,Snacks,3,207.4,0
22079,5826,1032,Snacks,3,304.57,0
22080,13594,1041,Beverages,3,422.59,0
22081,2421,1043,Beverages,2,98.62,0
22082,320,1059,Beverages,4,261.28,0
22083,18604,1056,Grocery,2,157.26,0
22084,15566,1006,Personal Care,4,499.53,0
22085,16524,1019,Snacks,1,403.61,0
22086,10360,1017,Snacks,3,305.63,0
22087,19916,1015,Beverages,2,404.28,0
22088,17706,1013,Personal Care,1,232.83,0
22089,12962,1075,Snacks,4,96.04,0
22090,9345,1080,Personal Care,2,161.85,1
22091,5452,1016,Grocery,1,62.45,0
22092,6000,1016,Grocery,1,337.99,0
22093,19400,1074,Beverages,2,92.61,0
22094,15774,1091,Dairy,2,463.47,0
22095,10664,1033,Snacks,3,499.97,0
22096,2630,1001,Dairy,2,304.14,0
22097,10011,1076,Personal Care,4,300.31,0
22098,19140,1032,Grocery,3,319.15,0
22099,1950,1010,Snacks,3,497.85,1
22100,19486,1045,Dairy,1,304.76,0
22101,15090,1063,Beverages,2,245.0,0
22102,6845,1003,Personal Care,1,84.58,0
22103,12616,1088,Personal Care,1,57.37,0
22104,4962,1082,Beverages,4,299.4,0
22105,11370,1076,Snacks,4,121.97,0
22106,8641,1099,Beverages,4,361.12,0
22107,5720,1011,Personal Care,4,150.63,0
22108,1460,1028,Dairy,1,453.16,0
22109,11374,1065,Beverages,4,422.31,0
22110,17273,1053,Snacks,1,396.97,0
22111,15765,1060,Personal Care,4,181.08,0
22112,5387,1036,Snacks,3,444.45,0
22113,12797,1038,Dairy,4,469.16,0
22114,5622,1068,Dairy,2,301.41,0
22115,5118,1081,Dairy,1,112.93,0
22116,9334,1014,Personal Care,3,249.54,0
22117,8402,1003,Snacks,2,322.77,0
22118,11167,1045,Dairy,3,204.48,0
22119,4959,1069,Personal Care,3,120.73,1
22120,13406,1060,Snacks,4,284.65,0
22121,2449,1096,Beverages,2,267.63,0
22122,1213,1026,Snacks,2,154.73,1
22123,7805,1022,Beverages,2,438.89,0
22124,2141,1078,Beverages,1,377.14,0
22125,16516,1085,Personal Care,3,150.81,0
22126,16936,1021,Beverages,3,36.0,0
22127,6028,1098,Snacks,4,172.55,0
22128,19634,1065,Dairy,1,185.28,0
22129,16441,1093,Beverages,2,149.62,0
22130,18113,1006,Dairy,1,400.82,1
22131,8551,1010,Dairy,2,414.04,0
22132,8058,1087,Beverages,4,75.12,0
22133,3900,1068,Personal Care,4,68.51,1
22134,18253,1081,Dairy,1,436.69,0
22135,7822,1006,Snacks,1,131.6,0
22136,8349,1056,Grocery,2,337.56,0
22137,13208,1071,Beverages,4,90.63,0
22138,1890,1023,Beverages,3,498.89,0
22139,16159,1048,Grocery,4,364.54,0
22140,7910,1080,Personal Care,2,248.32,0
22141,5377,1070,Personal Care,4,110.61,0
22142,6084,1003,Dairy,2,240.11,0
22143,50,1018,Personal Care,3,119.45,1
22144,10521,1008,Beverages,3,97.51,0
22145,2430,1091,Beverages,1,235.27,0
22146,16767,1075,Grocery,1,279.6,0
22147,19162,1036,Beverages,2,400.36,0
22148,19203,1023,Personal Care,3,263.91,0
22149,19085,1068,Grocery,2,469.53,0
22150,1561,1083,Grocery,3,261.66,0
22151,4891,1059,Beverages,4,324.34,0
22152,18415,1003,Personal Care,4,429.94,0
22153,19328,1013,Snacks,2,350.27,0
22154,16505,1058,Grocery,3,274.49,0
22155,12923,1054,Personal Care,1,187.22,0
22156,19150,1015,Personal Care,2,108.48,0
22157,8275,1076,Snacks,4,145.68,0
22158,19916,1075,Dairy,3,54.68,0
22159,18536,1099,Beverages,1,420.2,0
22160,8942,1041,Snacks,3,264.17,0
22161,19256,1011,Beverages,3,319.45,0
22162,11623,1085,Grocery,2,399.1,0
22163,14328,1005,Personal Care,1,169.05,0
22164,11595,1081,Dairy,4,299.11,0
22165,2003,1067,Beverages,4,419.61,0
22166,18462,1023,Beverages,1,39.1,0
22167,5989,1017,Grocery,1,41.76,0
22168,13503,1079,Beverages,3,80.45,0
22169,16654,1073,Beverages,1,481.1,0
22170,15790,1013,Personal Care,2,299.69,0
22171,11356,1076,Snacks,3,130.25,0
22172,14658,1017,Beverages,1,212.42,0
22173,10296,1053,Personal Care,2,459.93,0
22174,16684,1044,Dairy,4,259.2,0
22175,176,1007,Grocery,1,63.47,0
22176,13138,1091,Dairy,4,50.71,0
22177,686,1068,Personal Care,2,166.41,0
22178,16707,1048,Snacks,1,363.01,1
22179,12695,1008,Personal Care,1,351.19,1
22180,1123,1044,Snacks,2,352.0,0
22181,12183,1049,Personal Care,1,366.94,0
22182,6905,1050,Snacks,1,425.14,1
22183,19118,1030,Snacks,4,110.97,0
22184,6116,1069,Grocery,4,420.02,0
22185,14443,1068,Dairy,4,255.64,0
22186,13680,1067,Beverages,4,490.72,0
22187,8136,1066,Grocery,2,332.5,0
22188,19048,1004,Snacks,1,454.2,0
22189,19248,1019,Personal Care,2,268.64,0
22190,4810,1084,Personal Care,4,451.48,0
22191,9535,1094,Grocery,3,157.53,0
22192,4773,1049,Grocery,1,321.1,0
22193,7392,1044,Dairy,3,351.61,0
22194,16816,1029,Dairy,3,159.32,0
22195,16834,1081,Dairy,4,120.51,0
22196,15034,1010,Beverages,2,36.3,0
22197,15223,1058,Personal Care,2,125.45,0
22198,320,1027,Dairy,4,358.36,0
22199,5464,1001,Grocery,1,172.11,0
22200,18136,1016,Personal Care,2,322.83,0
22201,11264,1084,Dairy,1,156.3,0
22202,7966,1083,Personal Care,3,90.68,0
22203,10050,1024,Personal Care,2,363.34,0
22204,4486,1035,Snacks,4,492.84,0
22205,1616,1081,Personal Care,4,253.27,0
22206,7573,1034,Snacks,3,478.99,0
22207,14662,1040,Personal Care,2,138.76,0
22208,7447,1012,Personal Care,3,31.6,0
22209,6373,1007,Snacks,1,427.8,0
22210,19424,1022,Dairy,1,489.88,0
22211,6910,1036,Dairy,4,156.02,0
22212,7145,1069,Dairy,2,381.77,0
22213,19565,1073,Snacks,3,253.61,0
22214,456,1056,Personal Care,3,134.94,0
22215,2861,1061,Grocery,3,106.51,0
22216,16302,1034,Personal Care,2,43.23,0
22217,279,1075,Beverages,1,362.54,0
22218,19064,1006,Beverages,3,166.63,0
22219,11848,1016,Grocery,2,37.28,0
22220,4444,1050,Beverages,1,120.15,0
22221,7177,1093,Personal Care,2,113.91,0
22222,15672,1038,Snacks,4,47.45,0
22223,2746,1058,Personal Care,2,180.52,1
