order_id,user_id,order_date,order_time,order_value,delivery_time_minutes,delivery_status,payment_method,discount_applied,order_rating,is_returned
8956,2832,2024-03-23,0 days 03:41:33,322.11,23,Delivered,Card,50,5,0
8957,4679,2024-01-06,0 days 09:24:34,601.72,40,Delivered,Card,0,4,0
8958,3573,2024-07-21,0 days 12:03:32,358.98,18,Delivered,Wallet,50,3,0
8959,916,2024-08-04,0 days 15:18:39,312.6,13,Delivered,Card,50,4,0
8960,1775,2024-12-14,0 days 03:12:23,431.78,35,Delivered,Wallet,150,5,0
8961,3366,2024-08-20,0 days 13:43:52,337.19,17,Delivered,COD,100,5,1
8962,151,2024-10-10,0 days 02:45:07,755.78,39,Delivered,Wallet,0,3,0
8963,4964,2024-12-30,0 days 02:35:05,276.11,17,Delivered,Card,50,5,0
8964,3221,2024-05-12,0 days 10:19:32,634.27,23,Delivered,Wallet,0,2,0
8965,3022,2024-10-19,0 days 21:01:55,483.72,14,Delivered,Card,50,5,0
8966,4238,2024-09-13,0 days 19:02:37,390.39,37,Delivered,UPI,50,5,0
8967,3818,2024-06-05,0 days 14:30:22,63.29,40,Delivered,Wallet,100,5,0
8968,1071,2024-12-29,0 days 20:54:16,301.77,11,Delivered,Card,50,3,0
8969,3444,2024-04-26,0 days 21:16:07,106.48,12,Delivered,Card,0,4,0
8970,4190,2024-08-04,0 days 03:29:30,212.82,26,Delivered,Card,0,5,0
8971,761,2024-03-21,0 days 18:31:06,200.53,18,Delayed,COD,0,2,0
8972,4452,2024-05-19,0 days 15:24:10,646.17,43,Delivered,COD,0,5,0
8973,4628,2024-02-17,0 days 11:19:51,342.2,41,Delivered,UPI,150,5,0
8974,2740,2024-09-24,0 days 11:13:04,692.19,18,Delivered,UPI,0,4,0
8975,2018,2024-07-12,0 days 12:19:24,99.59,22,Delivered,Wallet,0,3,0
8976,917,2024-03-05,0 days 20:04:35,284.63,12,Delivered,COD,50,5,0
8977,3944,2025-01-15,0 days 13:37:39,1207.34,14,Delivered,UPI,0,5,0
8978,3461,2024-04-18,0 days 15:39:55,407.28,18,Delivered,UPI,0,3,0
8979,1493,2024-07-24,0 days 06:14:28,183.71,38,Delivered,COD,100,5,0
8980,3622,2024-11-12,0 days 17:08:20,136.16,28,Delivered,COD,100,5,0
8981,727,2024-01-29,0 days 20:17:20,543.75,26,Delivered,Card,50,5,0
8982,4862,2024-04-22,0 days 16:50:45,303.68,20,Delivered,UPI,50,5,0
8983,1610,2024-07-19,0 days 18:44:25,643.34,37,Cancelled,Card,0,5,0
8984,4749,2024-04-04,0 days 02:57:17,76.57,29,Delivered,COD,50,5,0
8985,4842,2025-01-16,0 days 08:38:51,7.34,22,Delivered,Wallet,0,5,0
8986,940,2024-10-13,0 days 01:18:45,254.36,25,Delivered,Card,100,4,0
8987,88,2024-11-05,0 days 19:57:33,306.12,42,Delivered,Wallet,150,5,0
8988,563,2024-02-09,0 days 17:46:48,92.95,25,Delivered,COD,0,5,0
8989,1269,2024-12-20,0 days 22:08:08,692.76,14,Delayed,Card,100,3,0
8990,1491,2024-08-27,0 days 10:41:28,463.32,38,Delivered,Wallet,50,5,0
8991,4538,2024-09-01,0 days 04:01:53,658.65,10,Delivered,Wallet,0,5,0
8992,3080,2024-06-09,0 days 02:46:51,662.73,42,Delivered,UPI,50,5,0
8993,1573,2024-11-30,0 days 08:29:33,107.54,15,Delivered,Card,150,3,0
8994,4655,2024-11-24,0 days 18:40:46,406.59,36,Delivered,COD,50,5,0
8995,3172,2024-07-26,0 days 20:14:24,510.57,22,Delivered,Card,50,5,0
8996,2801,2024-07-13,0 days 12:37:13,640.94,9,Delivered,Wallet,150,5,0
8997,3414,2024-03-25,0 days 05:42:56,885.19,13,Delivered,COD,50,2,0
8998,1258,2024-01-28,0 days 08:48:42,802.71,20,Delivered,UPI,0,3,0
8999,4889,2024-07-09,0 days 23:56:19,111.45,22,Delivered,Wallet,100,3,0
9000,4786,2024-11-27,0 days 16:27:22,344.71,23,Delivered,Wallet,50,3,0
9001,4573,2024-08-05,0 days 11:46:38,277.54,30,Delivered,COD,50,4,0
9002,4781,2024-04-09,0 days 09:00:57,172.79,29,Delayed,COD,0,3,0
9003,2420,2024-05-18,0 days 08:13:36,240.56,25,Delivered,COD,0,3,0
9004,1144,2024-02-25,0 days 05:52:40,856.28,11,Delivered,UPI,50,5,0
9005,4638,2024-02-23,0 days 18:28:57,405.83,43,Delivered,Wallet,50,4,0
9006,4275,2024-02-09,0 days 05:43:57,36.28,27,Delivered,COD,50,4,0
9007,3166,2024-07-04,0 days 20:42:20,65.8,21,Delivered,UPI,50,4,0
9008,2615,2024-11-04,0 days 08:27:14,265.13,27,Delivered,Wallet,0,4,0
9009,748,2024-06-20,0 days 01:30:21,1116.09,18,Delivered,COD,0,4,0
9010,3490,2024-01-15,0 days 05:13:00,103.76,8,Delivered,Wallet,150,5,0
9011,2634,2024-05-02,0 days 04:55:31,628.48,13,Delivered,Wallet,100,5,0
9012,3489,2024-05-24,0 days 21:59:31,364.21,23,Delivered,COD,150,3,0
9013,1848,2024-03-24,0 days 04:58:41,532.65,43,Delivered,UPI,100,4,0
9014,4026,2024-10-04,0 days 12:44:58,554.91,31,Cancelled,Card,50,4,0
9015,1146,2024-02-24,0 days 07:42:02,1074.1,18,Delivered,UPI,50,4,0
9016,2105,2024-02-03,0 days 00:29:42,594.84,9,Delivered,Card,0,4,0
9017,3857,2024-04-18,0 days 05:15:32,281.58,31,Delayed,COD,100,3,0
9018,2769,2024-11-01,0 days 09:35:18,211.4,11,Delivered,UPI,0,3,0
9019,4060,2024-01-06,0 days 11:00:53,905.24,9,Delivered,Wallet,50,3,0
9020,1809,2025-01-22,0 days 01:37:53,244.24,16,Delivered,Wallet,50,2,0
9021,410,2024-06-07,0 days 11:56:13,418.96,26,Delivered,COD,50,3,0
9022,646,2024-04-06,0 days 08:13:37,89.17,25,Delivered,Card,50,5,0
9023,3921,2024-10-09,0 days 06:17:36,100.15,16,Delivered,COD,100,5,0
9024,1552,2024-04-13,0 days 19:11:40,347.73,36,Cancelled,UPI,0,4,0
9025,1114,2024-11-22,0 days 06:17:04,100.26,24,Delivered,COD,150,4,0
9026,3588,2024-01-17,0 days 08:03:56,402.65,12,Delivered,Card,50,2,0
9027,62,2024-05-03,0 days 12:05:08,98.22,34,Cancelled,UPI,100,2,0
9028,1236,2024-05-17,0 days 15:02:46,607.53,22,Delivered,Wallet,50,5,0
9029,4344,2024-02-13,0 days 06:32:15,251.27,32,Delivered,Card,100,3,1
9030,1728,2024-10-18,0 days 17:33:05,545.22,28,Delivered,Wallet,0,2,0
9031,4593,2024-10-16,0 days 00:16:09,532.21,34,Delivered,UPI,0,4,0
9032,4555,2024-01-23,0 days 02:15:27,500.9,30,Delivered,COD,100,4,0
9033,2967,2024-10-15,0 days 16:00:16,434.28,25,Delayed,Card,50,3,0
9034,3361,2024-09-04,0 days 08:54:30,424.69,21,Delivered,Card,150,4,0
9035,1413,2024-01-24,0 days 10:55:10,266.94,20,Delivered,Wallet,50,1,0
9036,3585,2024-01-25,0 days 08:38:50,315.81,28,Delivered,Wallet,0,4,0
9037,1734,2024-06-10,0 days 05:20:08,906.02,33,Delivered,Wallet,100,3,0
9038,3631,2024-02-17,0 days 03:42:55,639.13,41,Delivered,Card,50,5,0
9039,3870,2024-06-07,0 days 10:04:46,317.39,14,Delivered,UPI,0,3,0
9040,2492,2024-01-05,0 days 05:40:04,159.52,9,Delivered,Wallet,100,4,0
9041,2040,2024-07-01,0 days 21:57:56,151.85,21,Delivered,COD,0,5,0
9042,4888,2025-01-19,0 days 05:55:40,391.08,15,Delivered,Card,100,3,0
9043,1308,2024-05-24,0 days 06:46:01,620.6,35,Delivered,COD,0,4,0
9044,4013,2024-07-22,0 days 21:32:28,525.55,17,Delivered,UPI,0,3,0
9045,1725,2024-09-13,0 days 14:51:37,2258.43,41,Delivered,Card,100,4,0
9046,4691,2024-04-09,0 days 04:17:09,112.03,26,Delivered,Card,0,5,0
9047,2456,2024-06-10,0 days 19:29:03,172.44,36,Delivered,UPI,100,4,0
9048,942,2025-01-19,0 days 09:06:07,720.4,23,Delivered,Wallet,100,2,0
9049,2037,2024-07-19,0 days 13:44:56,214.88,40,Delivered,Wallet,50,1,0
9050,1814,2025-01-06,0 days 01:17:22,232.24,13,Delivered,Card,0,4,0
9051,3062,2024-07-01,0 days 10:30:50,1110.87,19,Delivered,UPI,100,4,0
9052,2395,2024-03-07,0 days 01:06:50,552.03,34,Delayed,UPI,50,5,0
9053,4368,2024-12-25,0 days 14:27:51,504.94,8,Delivered,Wallet,0,3,0
9054,1285,2024-12-11,0 days 22:34:00,57.43,26,Delivered,Wallet,0,4,0
9055,396,2024-02-19,0 days 13:46:51,386.65,31,Delivered,Wallet,0,5,0
9056,3764,2024-06-18,0 days 15:06:18,187.14,33,Delivered,UPI,50,4,1
9057,4250,2024-07-27,0 days 17:52:53,214.95,14,Delivered,UPI,0,3,0
9058,1091,2025-01-14,0 days 05:19:32,867.73,14,Delivered,Card,0,3,0
9059,2889,2024-09-14,0 days 23:32:11,155.22,30,Delayed,Wallet,100,3,0
9060,1723,2024-02-21,0 days 19:04:11,323.05,15,Delivered,Wallet,0,4,1
9061,4444,2024-09-14,0 days 07:32:05,397.83,13,Delivered,Card,100,5,0
9062,4007,2025-01-31,0 days 13:05:52,250.48,8,Delivered,Wallet,100,3,0
9063,1087,2024-03-17,0 days 03:34:24,149.3,8,Delivered,UPI,0,4,0
9064,1305,2024-01-13,0 days 03:09:37,377.42,32,Delivered,Wallet,50,4,0
9065,3113,2024-10-27,0 days 07:19:30,377.28,20,Delayed,Wallet,100,4,0
9066,1015,2024-07-14,0 days 14:53:16,468.98,32,Delayed,Card,0,5,0
9067,4373,2024-09-01,0 days 23:18:04,618.94,44,Delivered,Wallet,150,4,0
9068,221,2024-10-27,0 days 01:19:29,185.79,23,Delivered,Card,100,1,0
9069,3806,2024-01-20,0 days 11:47:33,137.63,22,Delayed,COD,0,5,0
9070,1127,2024-05-28,0 days 21:48:19,351.29,42,Delivered,Wallet,100,4,0
9071,3257,2024-03-23,0 days 01:10:33,152.87,18,Delivered,Wallet,150,5,0
9072,1931,2024-03-18,0 days 17:59:36,560.6,29,Delivered,Card,150,5,0
9073,2123,2024-12-15,0 days 22:26:42,282.85,26,Delivered,UPI,0,5,0
9074,473,2024-08-25,0 days 17:30:21,829.33,44,Delivered,UPI,150,4,0
9075,416,2024-02-10,0 days 23:29:45,195.0,11,Delivered,UPI,50,3,0
9076,1869,2024-11-16,0 days 07:59:12,381.48,32,Delivered,UPI,0,5,0
9077,4113,2024-02-17,0 days 12:52:33,234.37,13,Delivered,Wallet,100,4,0
9078,1534,2025-01-02,0 days 11:07:28,114.29,34,Delivered,UPI,150,4,0
9079,1463,2024-04-28,0 days 09:47:04,238.1,9,Delivered,COD,0,5,0
9080,1866,2024-04-20,0 days 22:09:38,184.5,18,Delivered,Card,0,5,0
9081,4010,2024-12-14,0 days 09:46:20,148.3,17,Delivered,Card,0,4,0
9082,3131,2024-11-30,0 days 03:07:34,72.11,28,Delivered,Card,0,4,0
9083,1737,2024-03-13,0 days 16:31:20,610.58,25,Delivered,Card,0,2,0
9084,3187,2025-01-28,0 days 15:50:14,248.0,43,Delivered,Wallet,50,4,0
9085,472,2025-01-02,0 days 17:59:26,2234.45,13,Delivered,COD,0,5,0
9086,3178,2024-03-23,0 days 08:23:04,453.94,23,Delivered,UPI,0,5,0
9087,2927,2024-09-13,0 days 11:19:51,150.35,26,Delivered,Wallet,150,5,0
9088,2866,2024-09-21,0 days 15:40:18,317.49,38,Delivered,Wallet,50,3,0
9089,3198,2025-01-08,0 days 15:31:06,258.99,24,Cancelled,Card,0,5,0
9090,2462,2024-11-07,0 days 20:47:04,241.97,19,Delivered,UPI,150,5,0
9091,3582,2024-11-29,0 days 06:25:51,416.82,27,Delivered,Card,0,5,0
9092,501,2024-09-24,0 days 03:19:00,293.74,31,Delayed,COD,0,5,0
9093,121,2025-01-28,0 days 15:37:28,434.91,16,Delivered,COD,50,3,0
9094,1776,2024-06-23,0 days 15:59:14,233.81,29,Delayed,Card,150,5,0
9095,607,2024-08-17,0 days 20:44:28,114.52,37,Delayed,UPI,150,4,0
9096,4446,2024-03-08,0 days 17:01:21,355.64,14,Delivered,Card,50,5,0
9097,820,2024-06-22,0 days 22:45:31,216.85,22,Delivered,Card,50,5,0
9098,3265,2024-05-28,0 days 16:29:05,698.37,8,Delivered,Wallet,100,2,0
9099,784,2024-07-03,0 days 17:17:13,335.86,22,Delayed,COD,50,5,0
9100,1847,2024-11-15,0 days 04:17:55,103.74,25,Delayed,UPI,100,4,0
9101,4593,2024-08-08,0 days 08:03:38,127.17,28,Delivered,Wallet,50,5,0
9102,392,2024-01-21,0 days 11:57:07,528.76,8,Delivered,COD,50,2,0
9103,3746,2024-12-30,0 days 00:28:44,67.05,18,Cancelled,Card,50,5,0
9104,1133,2025-01-31,0 days 09:42:31,752.23,23,Delivered,COD,0,5,0
9105,2977,2024-12-15,0 days 14:54:53,64.41,41,Delayed,UPI,50,4,0
9106,2518,2024-07-17,0 days 13:31:37,256.26,23,Delivered,Card,50,5,1
9107,4446,2024-05-02,0 days 17:37:05,1022.29,18,Delivered,Card,50,4,0
9108,4871,2024-04-16,0 days 22:19:48,511.95,16,Delivered,Wallet,0,5,0
9109,2197,2024-11-08,0 days 02:46:46,454.94,11,Delivered,Card,100,2,0
9110,3461,2024-11-06,0 days 20:03:11,122.04,9,Delivered,UPI,50,4,0
9111,4440,2024-02-08,0 days 06:49:39,927.29,29,Delivered,Card,100,3,0
9112,677,2024-03-19,0 days 00:46:33,463.66,13,Delivered,UPI,50,2,0
9113,595,2024-10-17,0 days 07:29:56,1007.63,36,Delayed,UPI,50,4,0
9114,3885,2024-11-17,0 days 01:12:57,153.69,19,Delivered,Wallet,100,4,0
9115,3152,2024-09-11,0 days 02:55:22,215.32,12,Delivered,UPI,50,5,0
9116,3325,2024-02-19,0 days 01:12:10,113.91,25,Delivered,Card,150,4,0
9117,2935,2024-01-08,0 days 23:14:05,195.68,40,Delivered,COD,0,5,0
9118,4334,2024-03-14,0 days 22:31:13,204.32,9,Delivered,COD,150,5,0
9119,2986,2025-01-27,0 days 05:38:32,590.95,30,Delivered,Wallet,150,3,0
9120,2364,2024-06-07,0 days 04:24:21,280.45,40,Delivered,Wallet,100,5,0
9121,840,2024-10-07,0 days 06:02:05,476.34,12,Delivered,Card,50,5,0
9122,2511,2024-02-14,0 days 09:13:43,418.16,38,Delivered,Wallet,0,3,0
9123,3770,2024-09-12,0 days 22:40:21,93.32,21,Delivered,UPI,0,5,0
9124,4688,2024-02-18,0 days 08:44:04,435.36,12,Delayed,Card,100,4,0
9125,2888,2024-08-20,0 days 21:43:53,459.49,29,Delivered,COD,150,5,0
9126,3044,2024-06-09,0 days 06:08:28,428.85,29,Delivered,Wallet,100,5,0
9127,1632,2024-03-27,0 days 07:22:44,276.33,35,Delivered,UPI,0,4,0
9128,1406,2024-05-31,0 days 00:09:17,992.71,16,Delivered,Card,150,5,0
9129,4246,2024-03-23,0 days 03:32:29,672.51,35,Delivered,Wallet,0,5,0
9130,2490,2024-02-04,0 days 18:07:58,144.15,10,Delivered,UPI,100,3,0
9131,4491,2024-05-23,0 days 12:34:06,1042.49,33,Delayed,Wallet,0,4,0
9132,3437,2024-10-22,0 days 06:14:58,335.6,21,Delivered,COD,0,5,0
9133,6,2024-07-05,0 days 19:18:46,270.42,8,Delivered,Wallet,50,3,0
9134,2582,2024-06-29,0 days 23:04:48,131.39,17,Delayed,UPI,0,4,0
9135,220,2024-02-15,0 days 00:22:47,317.9,38,Delivered,Card,50,4,0
9136,2919,2024-02-06,0 days 21:30:15,524.21,24,Delivered,COD,50,5,0
9137,12,2024-04-01,0 days 02:43:11,259.05,44,Delivered,Card,50,3,0
9138,2843,2024-12-29,0 days 02:19:08,507.26,11,Delivered,Card,150,5,0
9139,458,2025-01-30,0 days 19:35:25,902.52,11,Delivered,Card,0,2,0
9140,2273,2024-08-23,0 days 15:01:49,850.15,22,Delivered,UPI,0,4,0
9141,167,2024-05-12,0 days 06:34:39,296.79,43,Delivered,Wallet,0,4,0
9142,1974,2024-08-30,0 days 09:21:38,451.42,27,Delivered,COD,0,4,0
9143,1945,2024-05-11,0 days 17:57:16,337.2,41,Delivered,Wallet,0,4,0
9144,2196,2025-01-25,0 days 02:02:22,582.07,19,Delivered,Wallet,100,3,0
9145,4132,2024-08-14,0 days 08:32:50,502.97,15,Delayed,Card,0,5,1
9146,3829,2024-11-28,0 days 17:15:00,295.41,43,Delivered,Card,100,5,0
9147,4738,2024-03-12,0 days 07:50:28,404.72,37,Delivered,UPI,50,5,0
9148,240,2024-03-04,0 days 04:06:03,454.45,44,Cancelled,UPI,0,4,0
9149,917,2024-10-18,0 days 04:27:14,857.63,32,Delivered,UPI,50,4,0
9150,2953,2024-09-06,0 days 18:12:07,332.44,21,Delivered,Card,0,5,0
9151,3439,2024-01-21,0 days 17:09:38,542.97,40,Delivered,Wallet,0,3,0
9152,856,2024-07-05,0 days 13:58:48,278.79,40,Delivered,Wallet,50,4,0
9153,2665,2024-05-26,0 days 22:53:45,396.31,25,Delivered,Card,50,5,0
9154,3239,2024-07-24,0 days 10:49:51,304.12,35,Delivered,COD,0,4,0
9155,554,2024-07-28,0 days 04:16:30,157.85,13,Delivered,Wallet,150,5,0
9156,2814,2024-11-13,0 days 20:32:32,93.45,41,Delivered,Wallet,0,4,0
9157,1886,2024-12-14,0 days 10:13:40,256.85,38,Delivered,Card,0,2,0
9158,2946,2024-03-07,0 days 15:58:43,299.14,31,Delivered,UPI,50,2,0
9159,1229,2024-08-13,0 days 08:04:50,444.87,31,Delivered,Wallet,0,3,0
9160,195,2024-07-06,0 days 22:36:32,609.54,23,Delivered,Wallet,150,4,0
9161,3688,2024-09-19,0 days 13:37:26,182.66,12,Delivered,Card,100,5,0
9162,1426,2024-11-15,0 days 16:17:52,252.41,13,Delivered,COD,0,2,0
9163,3820,2024-06-09,0 days 12:41:51,526.82,17,Delivered,Wallet,0,4,0
9164,2694,2024-07-10,0 days 09:18:29,350.61,30,Delivered,UPI,50,3,0
9165,3754,2024-02-12,0 days 01:13:29,155.49,42,Delivered,COD,50,3,0
9166,1972,2024-12-15,0 days 07:54:25,380.33,16,Delayed,Wallet,50,4,0
9167,500,2024-07-30,0 days 04:17:03,165.38,41,Delayed,Wallet,100,3,0
9168,4115,2024-09-16,0 days 16:00:51,509.37,12,Delivered,COD,100,5,0
9169,3774,2024-08-18,0 days 02:37:38,1003.55,25,Delivered,Wallet,0,4,0
9170,3648,2024-05-14,0 days 22:17:12,535.43,8,Delivered,Wallet,50,4,0
9171,2867,2024-12-15,0 days 23:06:28,758.31,25,Delivered,Wallet,50,5,0
9172,687,2024-01-22,0 days 20:25:25,109.04,35,Delivered,UPI,0,5,0
9173,2068,2024-11-13,0 days 15:53:21,408.24,32,Delivered,Card,0,3,0
9174,3922,2024-11-25,0 days 03:07:00,530.04,19,Delivered,Card,50,5,1
9175,448,2024-01-30,0 days 02:01:52,100.68,23,Delivered,Card,0,3,0
9176,1767,2025-01-14,0 days 08:46:59,400.87,14,Delivered,Card,0,5,0
9177,1125,2024-05-05,0 days 05:40:31,410.02,32,Delivered,Wallet,0,2,0
9178,294,2024-12-24,0 days 22:37:43,95.24,20,Delivered,COD,50,5,1
9179,4161,2024-10-14,0 days 11:40:13,346.6,26,Delivered,Wallet,100,3,0
9180,2547,2024-01-05,0 days 05:00:27,448.64,32,Delivered,Wallet,0,2,0
9181,76,2024-03-20,0 days 21:02:36,533.62,31,Delivered,Wallet,0,5,0
9182,3776,2024-02-23,0 days 03:40:17,120.99,42,Delivered,Wallet,0,5,0
9183,2683,2024-05-28,0 days 16:41:57,56.68,43,Delayed,Card,100,5,0
9184,3197,2024-07-11,0 days 20:18:51,403.69,11,Delivered,Card,0,5,0
9185,2075,2024-03-22,0 days 15:10:53,265.42,16,Delivered,UPI,0,5,0
9186,1300,2024-10-18,0 days 11:56:30,762.73,21,Delivered,Wallet,0,3,0
9187,2728,2024-07-23,0 days 16:45:52,1239.07,32,Cancelled,Card,100,5,0
9188,4179,2024-02-07,0 days 21:57:08,558.68,21,Delivered,Wallet,0,4,0
9189,3535,2024-04-24,0 days 03:33:05,928.99,17,Delivered,Wallet,100,2,0
9190,2054,2024-07-17,0 days 23:42:14,214.9,30,Delivered,Card,50,4,0
9191,1700,2024-08-24,0 days 00:00:32,547.46,18,Delivered,COD,0,1,0
9192,4464,2024-12-08,0 days 10:54:05,195.67,25,Delivered,UPI,50,5,1
9193,2519,2024-02-17,0 days 13:31:15,587.94,28,Delivered,Wallet,0,5,0
9194,1738,2024-06-27,0 days 19:35:18,468.97,37,Delayed,UPI,50,3,0
9195,1931,2024-08-26,0 days 22:27:04,608.63,33,Delivered,COD,50,5,0
9196,370,2024-08-27,0 days 15:33:59,152.6,30,Delivered,COD,0,5,0
9197,3740,2024-11-24,0 days 18:33:45,538.12,43,Delivered,COD,0,3,0
9198,4374,2024-09-30,0 days 23:07:18,726.76,23,Delivered,COD,0,5,0
9199,340,2024-08-26,0 days 23:09:43,453.27,37,Delivered,Card,0,4,0
9200,2863,2024-02-25,0 days 23:11:44,400.57,16,Delivered,Wallet,0,1,1
9201,614,2024-02-13,0 days 22:54:49,229.88,18,Delayed,COD,0,4,0
9202,1104,2024-04-02,0 days 06:09:10,1658.61,31,Delivered,UPI,100,3,1
9203,3778,2025-01-09,0 days 20:16:44,394.77,15,Delivered,UPI,50,2,0
9204,793,2024-02-25,0 days 15:02:05,365.19,32,Delivered,Wallet,100,1,0
9205,67,2024-07-22,0 days 04:38:48,338.25,16,Delivered,Card,0,5,0
9206,4311,2025-01-28,0 days 18:39:55,253.04,9,Delivered,COD,150,5,0
9207,4512,2024-08-09,0 days 08:52:06,556.63,40,Delivered,COD,50,3,0
9208,4648,2024-04-12,0 days 15:50:36,626.31,44,Delayed,Wallet,0,4,0
9209,3796,2024-07-24,0 days 09:21:41,568.34,14,Delivered,Card,50,5,0
9210,571,2024-06-17,0 days 01:18:36,1174.1,15,Delivered,Card,100,4,0
9211,540,2024-02-03,0 days 14:49:57,138.09,15,Delayed,Card,100,5,0
9212,117,2024-06-11,0 days 21:49:28,357.5,29,Delivered,COD,0,4,0
9213,2199,2024-06-24,0 days 12:35:22,72.26,9,Delivered,COD,0,3,0
9214,3032,2024-11-05,0 days 20:04:42,327.98,11,Delivered,UPI,50,4,0
9215,3457,2024-09-05,0 days 04:05:10,586.66,26,Delivered,Wallet,150,5,0
9216,3052,2024-04-18,0 days 19:11:51,152.35,12,Delivered,Card,0,5,0
9217,2482,2024-12-25,0 days 09:48:39,105.41,22,Delivered,Card,100,5,0
9218,2368,2025-01-14,0 days 15:55:38,94.34,14,Delivered,Card,0,4,0
9219,1635,2024-08-31,0 days 08:23:10,94.66,19,Delivered,Card,50,4,0
9220,242,2024-02-28,0 days 06:32:42,642.2,19,Delivered,COD,0,5,0
9221,465,2024-05-22,0 days 23:02:11,127.93,32,Delivered,UPI,100,5,0
9222,2251,2024-08-20,0 days 05:42:30,602.63,14,Delivered,Wallet,0,4,0
9223,4645,2024-01-20,0 days 21:07:16,282.03,16,Cancelled,UPI,150,1,0
9224,4954,2024-10-06,0 days 12:42:31,172.67,11,Delivered,Wallet,50,5,1
9225,1879,2024-03-20,0 days 17:31:48,408.95,21,Delivered,COD,0,5,0
9226,4882,2024-08-28,0 days 07:13:30,321.33,37,Delivered,COD,0,5,0
9227,4637,2024-03-15,0 days 00:23:59,222.06,14,Delayed,Card,50,5,0
9228,2535,2024-11-23,0 days 10:03:04,63.76,16,Delivered,Card,100,4,0
9229,1906,2024-04-19,0 days 01:05:53,194.93,14,Delivered,Wallet,50,3,0
9230,3810,2024-06-12,0 days 09:03:29,253.66,41,Delivered,Card,0,5,0
9231,572,2024-10-17,0 days 10:58:48,333.26,17,Delivered,COD,50,4,0
9232,2709,2024-01-17,0 days 12:53:53,355.66,9,Delivered,Wallet,100,5,0
9233,3642,2024-11-03,0 days 11:47:01,198.45,18,Delivered,COD,150,5,0
9234,3505,2025-01-31,0 days 12:48:19,424.78,16,Delivered,COD,100,5,0
9235,3620,2024-07-13,0 days 10:56:23,533.78,13,Delivered,UPI,0,2,1
9236,657,2024-02-01,0 days 22:48:01,875.03,29,Delivered,Card,0,4,0
9237,3152,2024-07-04,0 days 04:50:41,611.21,21,Delivered,Wallet,50,5,0
9238,949,2024-08-08,0 days 04:57:17,82.7,23,Delivered,Wallet,150,3,0
9239,4111,2024-08-30,0 days 01:20:26,630.15,26,Delivered,Wallet,0,5,0
9240,3023,2024-04-19,0 days 15:34:09,831.67,13,Delivered,UPI,150,3,0
9241,307,2024-01-28,0 days 12:48:20,974.9,20,Cancelled,Card,50,5,0
9242,705,2024-04-18,0 days 05:19:28,118.23,39,Delivered,COD,50,4,0
9243,4493,2024-01-12,0 days 23:56:27,289.85,10,Delivered,Wallet,0,4,0
9244,678,2025-01-23,0 days 21:22:43,79.84,36,Delivered,UPI,50,2,0
9245,2913,2024-12-16,0 days 11:02:14,287.65,40,Delivered,Wallet,50,5,0
9246,3994,2024-08-04,0 days 01:11:34,178.21,42,Delivered,UPI,0,3,0
9247,211,2024-05-18,0 days 05:08:01,376.79,41,Cancelled,COD,0,5,0
9248,4495,2024-05-09,0 days 20:53:13,546.74,22,Delivered,Wallet,100,3,0
9249,1397,2024-11-21,0 days 06:38:01,302.71,35,Delayed,COD,100,4,0
9250,3461,2024-03-31,0 days 14:52:21,1278.54,20,Delivered,Card,50,5,0
9251,4354,2024-02-12,0 days 19:19:37,509.33,19,Delayed,Wallet,50,5,1
9252,2163,2024-03-13,0 days 18:55:54,505.62,41,Delivered,Card,150,4,0
9253,4430,2024-02-05,0 days 04:18:52,536.24,40,Delivered,Wallet,150,5,0
9254,4445,2024-05-20,0 days 03:27:21,98.01,41,Delivered,COD,150,4,0
9255,2281,2024-07-26,0 days 04:28:13,547.73,28,Cancelled,Wallet,150,5,0
9256,4545,2024-02-11,0 days 02:07:39,185.85,13,Delivered,Card,50,5,0
9257,3149,2024-06-01,0 days 20:27:44,484.08,37,Delivered,UPI,100,5,0
9258,4081,2024-12-30,0 days 17:54:40,345.17,21,Delivered,Wallet,50,5,0
9259,828,2024-08-19,0 days 17:59:38,301.74,34,Delivered,COD,100,4,0
9260,2656,2024-08-02,0 days 11:04:17,184.72,12,Delivered,COD,100,5,0
9261,2146,2024-09-25,0 days 04:44:41,258.2,27,Delivered,COD,50,2,0
9262,3702,2024-04-19,0 days 05:39:01,315.48,25,Delivered,Wallet,0,2,0
9263,4558,2024-12-08,0 days 03:48:49,205.29,20,Delivered,COD,100,5,0
9264,500,2024-05-12,0 days 06:44:53,60.0,21,Delivered,COD,150,4,0
9265,2679,2024-04-04,0 days 03:29:19,557.37,39,Delivered,Card,100,4,0
9266,1062,2024-01-28,0 days 12:04:10,201.28,10,Delivered,Card,0,5,0
9267,3497,2024-02-17,0 days 13:52:40,259.51,40,Delivered,COD,100,3,0
9268,4223,2024-08-07,0 days 10:55:23,301.48,16,Delivered,UPI,50,5,0
9269,1127,2024-06-24,0 days 00:17:18,992.78,39,Delayed,Wallet,100,3,0
9270,1990,2025-01-20,0 days 17:39:27,582.99,15,Delivered,Card,0,3,0
9271,2525,2024-06-01,0 days 20:37:51,39.64,27,Delivered,Wallet,100,3,0
9272,3301,2024-03-25,0 days 12:25:36,678.55,31,Cancelled,COD,150,4,0
9273,2771,2024-04-11,0 days 08:24:40,70.46,43,Delivered,Card,50,3,0
9274,4181,2024-06-27,0 days 07:27:57,423.62,25,Delivered,Card,50,4,0
