user_id,signup_date,city,pincode,device_type,user_segment,is_subscription_user,marketing_source
2754,2024-12-14,Mumbai,418317,Android,Regular,1,Google Ads
2755,2024-11-25,Delhi,558377,Android,Budget,0,Organic
2756,2024-12-20,Delhi,496059,Android,Regular,0,Google Ads
2757,2024-05-15,Bangalore,487877,Android,Regular,1,Instagram
2758,2024-11-08,Mumbai,485367,Android,Budget,1,Instagram
2759,2024-09-04,Pune,413404,Android,Premium,0,Instagram
2760,2024-04-08,Chennai,480053,Android,Regular,0,Organic
2761,2024-05-06,Pune,473496,Android,Premium,0,Organic
2762,2024-05-22,Chennai,496091,iOS,Budget,1,Organic
2763,2024-10-12,Mumbai,436702,iOS,Budget,1,Organic
2764,2024-06-01,Mumbai,534458,Android,Budget,0,Referral
2765,2024-04-25,Mumbai,457242,iOS,Regular,0,Organic
2766,2024-06-01,Delhi,541440,Android,Budget,1,Organic
2767,2025-01-29,Chennai,465031,Android,Regular,0,Google Ads
2768,2024-05-27,Delhi,556636,Android,Budget,1,Referral
2769,2024-12-26,Delhi,505186,iOS,Budget,0,Instagram
2770,2024-04-16,Hyderabad,436405,Android,Regular,0,Google Ads
2771,2024-12-19,Pune,455183,iOS,Premium,0,Organic
2772,2024-12-26,Pune,432992,Android,Budget,0,Instagram
2773,2024-09-07,Bangalore,504602,Android,Regular,1,Instagram
2774,2024-06-11,Delhi,465887,Android,Regular,1,Instagram
2775,2024-09-02,Chennai,522003,Android,Regular,1,Google Ads
2776,2024-06-27,Hyderabad,483849,Android,Premium,0,Referral
2777,2024-10-13,Hyderabad,555200,Android,Premium,0,Referral
2778,2025-01-04,Pune,457693,Android,Budget,0,Instagram
2779,2024-05-20,Delhi,437501,Android,Regular,1,Organic
2780,2024-05-27,Bangalore,433786,Android,Regular,0,Referral
2781,2024-03-03,Delhi,484147,iOS,Regular,1,Referral
2782,2024-10-20,Mumbai,447998,Android,Budget,1,Organic
2783,2024-12-12,Delhi,407171,Android,Premium,0,Google Ads
2784,2024-10-05,Mumbai,544376,Android,Regular,1,Google Ads
2785,2024-07-13,Mumbai,471744,Android,Budget,1,Organic
2786,2024-07-21,Bangalore,435188,iOS,Budget,1,Google Ads
2787,2024-06-25,Chennai,532966,iOS,Premium,0,Instagram
2788,2025-01-30,Pune,544826,Android,Budget,1,Referral
2789,2024-03-15,Delhi,438091,Android,Regular,0,Google Ads
2790,2024-05-28,Mumbai,459413,iOS,Budget,0,Instagram
2791,2024-01-22,Delhi,456031,iOS,Budget,0,Instagram
2792,2024-05-27,Chennai,417510,iOS,Budget,0,Instagram
2793,2024-12-31,Pune,468654,iOS,Budget,1,Instagram
2794,2024-02-10,Chennai,529627,Android,Budget,0,Instagram
2795,2024-06-26,Pune,404043,Android,Regular,0,Organic
2796,2024-08-14,Hyderabad,437202,Android,Regular,0,Referral
2797,2024-12-01,Pune,414017,Android,Budget,1,Referral
2798,2024-05-11,Bangalore,425023,Android,Regular,1,Organic
2799,2025-01-17,Chennai,427939,Android,Regular,0,Organic
2800,2024-09-02,Mumbai,518172,Android,Regular,1,Instagram
2801,2024-04-19,Hyderabad,461721,Android,Regular,0,Google Ads
2802,2024-04-13,Bangalore,505515,Android,Regular,0,Referral
2803,2024-10-02,Delhi,533059,Android,Premium,1,Google Ads
2804,2024-05-18,Chennai,476479,Android,Regular,1,Referral
2805,2024-10-14,Mumbai,543234,iOS,Budget,1,Instagram
2806,2024-12-22,Pune,551762,iOS,Regular,0,Google Ads
2807,2024-05-19,Mumbai,527102,Android,Budget,0,Referral
2808,2024-03-11,Delhi,494700,Android,Budget,0,Referral
2809,2024-02-25,Hyderabad,499274,Android,Regular,0,Instagram
2810,2024-11-11,Hyderabad,463746,Android,Regular,0,Google Ads
2811,2025-01-14,Chennai,532284,Android,Budget,0,Instagram
2812,2024-10-27,Hyderabad,531302,Android,Premium,0,Google Ads
2813,2024-05-02,Chennai,518973,iOS,Budget,0,Google Ads
2814,2024-05-04,Chennai,545418,Android,Budget,0,Referral
2815,2024-01-26,Chennai,501490,Android,Premium,1,Organic
2816,2024-12-08,Pune,431820,Android,Regular,0,Google Ads
2817,2024-09-28,Bangalore,447780,Android,Premium,1,Google Ads
2818,2024-04-25,Chennai,492245,Android,Premium,0,Instagram
2819,2024-11-22,Chennai,465585,iOS,Premium,0,Google Ads
2820,2024-04-29,Bangalore,551023,Android,Budget,0,Google Ads
2821,2024-01-27,Mumbai,546246,Android,Budget,0,Google Ads
2822,2024-02-21,Chennai,458033,Android,Regular,0,Google Ads
2823,2024-07-30,Pune,515075,Android,Regular,1,Google Ads
2824,2024-06-18,Hyderabad,499274,Android,Regular,0,Organic
2825,2025-01-02,Hyderabad,428037,Android,Budget,0,Referral
2826,2024-08-29,Delhi,471357,Android,Budget,0,Google Ads
2827,2024-02-21,Delhi,545365,Android,Regular,1,Instagram
2828,2024-12-14,Hyderabad,403053,iOS,Budget,0,Instagram
2829,2025-01-29,Hyderabad,444378,Android,Budget,1,Google Ads
2830,2024-03-11,Pune,467820,Android,Budget,0,Google Ads
2831,2024-01-03,Bangalore,513690,Android,Budget,0,Google Ads
2832,2024-10-08,Delhi,546693,Android,Regular,0,Organic
2833,2024-03-21,Bangalore,430462,Android,Regular,1,Referral
2834,2024-07-27,Pune,420751,Android,Budget,1,Instagram
2835,2024-11-30,Hyderabad,409473,Android,Budget,0,Organic
2836,2024-08-31,Chennai,469264,Android,Regular,0,Organic
2837,2024-09-01,Bangalore,512037,Android,Budget,0,Google Ads
2838,2024-11-29,Hyderabad,425524,Android,Premium,0,Referral
2839,2024-04-12,Hyderabad,503263,Android,Regular,0,Google Ads
2840,2025-01-22,Mumbai,466061,Android,Premium,1,Instagram
2841,2024-05-27,Bangalore,409080,iOS,Regular,1,Referral
2842,2024-06-13,Chennai,539472,Android,Budget,0,Google Ads
2843,2024-05-26,Bangalore,460727,Android,Regular,1,Instagram
2844,2024-11-26,Hyderabad,492907,Android,Budget,1,Organic
2845,2024-01-31,Chennai,416533,Android,Budget,0,Instagram
2846,2025-01-28,Pune,522690,Android,Budget,0,Instagram
2847,2024-02-15,Mumbai,443163,iOS,Regular,1,Instagram
2848,2024-11-29,Hyderabad,534822,Android,Budget,0,Referral
2849,2024-10-20,Delhi,411354,iOS,Budget,0,Organic
2850,2024-04-28,Delhi,512314,Android,Regular,1,Referral
2851,2024-09-30,Mumbai,428478,Android,Premium,0,Organic
2852,2025-01-13,Pune,555643,Android,Budget,1,Google Ads
2853,2025-01-05,Hyderabad,486374,Android,Regular,0,Google Ads
2854,2024-01-20,Bangalore,542510,Android,Budget,0,Instagram
2855,2024-03-30,Mumbai,404552,iOS,Premium,0,Instagram
2856,2024-08-01,Pune,468360,Android,Budget,0,Referral
2857,2024-03-31,Bangalore,543989,iOS,Premium,0,Organic
2858,2024-01-19,Delhi,526151,iOS,Budget,0,Organic
2859,2024-07-22,Delhi,447637,iOS,Premium,1,Organic
2860,2024-09-10,Bangalore,429686,Android,Budget,0,Instagram
2861,2024-04-05,Mumbai,451135,Android,Budget,0,Instagram
2862,2025-01-18,Delhi,488917,Android,Budget,0,Organic
2863,2024-05-28,Hyderabad,507968,Android,Budget,0,Instagram
2864,2024-01-20,Chennai,494456,Android,Premium,0,Organic
2865,2024-01-05,Bangalore,449757,Android,Regular,0,Referral
2866,2024-06-01,Bangalore,522864,Android,Regular,1,Google Ads
2867,2024-10-17,Delhi,461193,iOS,Premium,0,Organic
2868,2024-11-04,Mumbai,448734,iOS,Regular,1,Instagram
2869,2024-02-24,Hyderabad,425994,Android,Premium,0,Referral
2870,2024-06-20,Mumbai,552054,Android,Budget,0,Instagram
2871,2024-05-25,Pune,424144,Android,Premium,0,Instagram
2872,2024-08-20,Pune,507045,Android,Budget,1,Instagram
2873,2024-11-24,Chennai,528407,Android,Regular,0,Organic
2874,2024-10-05,Delhi,469352,Android,Regular,0,Referral
2875,2024-09-25,Delhi,470310,Android,Regular,0,Organic
2876,2024-09-09,Delhi,543519,Android,Regular,1,Google Ads
2877,2024-03-09,Chennai,519157,Android,Budget,1,Organic
2878,2024-09-15,Pune,476001,Android,Premium,0,Google Ads
2879,2024-08-27,Mumbai,421577,iOS,Premium,0,Referral
2880,2024-05-19,Chennai,403321,Android,Premium,1,Referral
2881,2024-04-08,Chennai,541823,Android,Premium,1,Organic
2882,2024-02-27,Mumbai,503003,Android,Regular,0,Organic
2883,2024-06-18,Delhi,426573,Android,Premium,1,Instagram
2884,2024-03-24,Hyderabad,417949,Android,Premium,0,Google Ads
2885,2025-01-09,Mumbai,516529,Android,Regular,0,Instagram
2886,2024-08-22,Pune,489052,Android,Regular,0,Instagram
2887,2024-11-27,Bangalore,427868,Android,Premium,0,Referral
2888,2024-05-11,Bangalore,444679,Android,Regular,0,Organic
2889,2025-01-02,Chennai,507562,Android,Regular,0,Referral
2890,2024-04-05,Bangalore,412964,Android,Budget,0,Organic
2891,2024-01-08,Hyderabad,449435,iOS,Premium,0,Referral
2892,2025-01-12,Delhi,466618,Android,Premium,0,Referral
2893,2024-06-21,Pune,551342,iOS,Budget,0,Referral
2894,2024-05-31,Hyderabad,517570,iOS,Budget,1,Google Ads
2895,2024-10-17,Pune,497353,Android,Budget,0,Referral
2896,2024-12-11,Pune,479733,iOS,Regular,0,Google Ads
2897,2025-01-22,Delhi,507649,iOS,Budget,0,Referral
2898,2024-04-08,Chennai,481495,iOS,Regular,1,Organic
2899,2024-03-30,Bangalore,477226,Android,Premium,0,Google Ads
2900,2024-11-08,Delhi,482868,Android,Regular,0,Organic
2901,2024-11-23,Hyderabad,478973,iOS,Budget,1,Organic
2902,2024-07-26,Chennai,496262,Android,Premium,0,Organic
2903,2024-08-06,Hyderabad,490749,Android,Regular,0,Google Ads
2904,2024-09-20,Chennai,524482,Android,Budget,0,Instagram
2905,2024-06-16,Hyderabad,529530,Android,Regular,1,Google Ads
2906,2024-02-14,Delhi,402252,Android,Regular,0,Instagram
2907,2024-07-24,Chennai,499109,Android,Premium,1,Google Ads
2908,2024-12-08,Chennai,558100,iOS,Premium,0,Referral
2909,2024-02-18,Pune,497383,Android,Budget,1,Instagram
2910,2024-04-04,Pune,409584,iOS,Budget,0,Referral
2911,2024-03-12,Mumbai,450388,iOS,Budget,0,Instagram
2912,2024-09-01,Hyderabad,423105,Android,Regular,0,Google Ads
2913,2024-06-14,Pune,412225,Android,Regular,0,Google Ads
2914,2024-05-07,Mumbai,460625,iOS,Regular,0,Instagram
2915,2024-01-04,Pune,504321,Android,Budget,1,Referral
2916,2024-05-13,Hyderabad,478573,iOS,Premium,0,Organic
2917,2024-07-15,Chennai,485470,Android,Premium,0,Instagram
2918,2024-04-30,Bangalore,477929,Android,Budget,0,Instagram
2919,2024-08-16,Hyderabad,404142,Android,Regular,0,Referral
2920,2025-01-20,Delhi,554423,Android,Regular,1,Organic
2921,2024-05-16,Pune,470872,Android,Budget,0,Instagram
2922,2024-06-17,Pune,536150,Android,Budget,0,Organic
2923,2024-06-03,Chennai,446016,iOS,Budget,0,Organic
2924,2024-10-25,Delhi,459903,Android,Budget,0,Google Ads
2925,2025-01-05,Chennai,405578,iOS,Regular,0,Referral
2926,2024-10-20,Delhi,420003,Android,Budget,0,Instagram
2927,2024-01-06,Bangalore,450712,Android,Budget,1,Instagram
2928,2024-05-13,Pune,439452,Android,Regular,1,Organic
2929,2024-11-30,Pune,559720,iOS,Budget,1,Instagram
2930,2024-07-03,Bangalore,434832,Android,Regular,1,Organic
2931,2024-12-20,Mumbai,496499,Android,Regular,0,Instagram
2932,2024-04-30,Chennai,528950,iOS,Regular,0,Referral
2933,2024-02-01,Bangalore,495120,Android,Premium,1,Instagram
2934,2024-12-07,Chennai,466831,Android,Budget,1,Organic
2935,2024-03-01,Hyderabad,480633,Android,Regular,0,Organic
2936,2024-08-26,Pune,436834,iOS,Budget,0,Instagram
2937,2024-06-06,Chennai,424399,Android,Premium,0,Instagram
2938,2024-03-22,Delhi,461555,Android,Premium,0,Organic
2939,2024-07-26,Chennai,450756,iOS,Budget,0,Google Ads
2940,2024-12-17,Hyderabad,548779,iOS,Regular,1,Google Ads
2941,2024-09-14,Pune,553413,Android,Budget,0,Instagram
2942,2024-12-26,Bangalore,464995,Android,Premium,0,Referral
2943,2025-01-29,Hyderabad,463885,Android,Budget,0,Instagram
2944,2024-06-08,Pune,484362,Android,Premium,0,Referral
2945,2024-12-19,Chennai,417483,iOS,Budget,0,Instagram
2946,2024-03-01,Mumbai,454226,Android,Regular,1,Organic
2947,2024-11-23,Mumbai,474855,Android,Premium,1,Instagram
2948,2024-05-31,Delhi,441257,Android,Premium,1,Referral
2949,2024-07-07,Pune,508722,Android,Budget,0,Referral
2950,2024-11-10,Mumbai,481111,Android,Regular,0,Instagram
2951,2024-04-23,Bangalore,513607,Android,Budget,1,Instagram
2952,2024-04-22,Pune,414651,Android,Regular,0,Google Ads
2953,2024-03-09,Bangalore,428931,Android,Budget,1,Instagram
2954,2024-09-01,Bangalore,500401,Android,Budget,1,Instagram
2955,2024-03-19,Mumbai,411802,Android,Regular,0,Organic
2956,2024-08-20,Pune,451361,iOS,Budget,0,Referral
2957,2025-01-17,Chennai,487909,Android,Regular,0,Google Ads
2958,2024-11-06,Hyderabad,547632,Android,Budget,0,Organic
2959,2024-07-10,Mumbai,432335,iOS,Budget,0,Instagram
2960,2024-07-31,Mumbai,413289,Android,Regular,1,Referral
2961,2024-12-25,Chennai,553471,Android,Budget,1,Instagram
2962,2024-10-08,Pune,412192,Android,Budget,0,Instagram
2963,2024-08-29,Pune,418052,iOS,Regular,0,Instagram
2964,2025-01-22,Bangalore,461716,Android,Regular,0,Instagram
2965,2024-10-02,Chennai,410738,iOS,Regular,0,Referral
2966,2024-12-06,Chennai,465141,Android,Budget,0,Organic
2967,2024-04-21,Pune,556324,Android,Budget,0,Instagram
2968,2025-01-25,Bangalore,405148,iOS,Premium,0,Instagram
2969,2024-05-06,Mumbai,450509,iOS,Premium,0,Google Ads
2970,2024-12-14,Delhi,452225,Android,Budget,0,Google Ads
2971,2025-01-21,Hyderabad,419644,iOS,Regular,0,Referral
2972,2024-11-01,Mumbai,438968,Android,Budget,0,Instagram
2973,2024-02-11,Pune,503536,Android,Budget,0,Instagram
2974,2024-09-26,Hyderabad,440734,Android,Budget,0,Instagram
2975,2024-08-16,Delhi,434809,Android,Regular,1,Referral
2976,2024-09-27,Delhi,458960,Android,Budget,1,Referral
2977,2024-12-26,Bangalore,532922,Android,Premium,0,Instagram
2978,2024-07-04,Hyderabad,468179,Android,Regular,0,Instagram
2979,2024-02-09,Bangalore,512256,Android,Budget,0,Referral
2980,2024-10-15,Mumbai,486323,iOS,Regular,0,Instagram
2981,2024-02-27,Chennai,444566,iOS,Budget,1,Organic
2982,2024-02-01,Chennai,551256,iOS,Regular,0,Organic
2983,2024-10-07,Chennai,401133,Android,Budget,0,Referral
2984,2024-09-15,Hyderabad,463669,Android,Budget,0,Organic
2985,2024-04-13,Chennai,508836,Android,Budget,1,Google Ads
2986,2024-10-20,Mumbai,542004,iOS,Budget,1,Instagram
2987,2024-10-01,Bangalore,473170,Android,Budget,0,Google Ads
2988,2024-03-17,Hyderabad,500418,iOS,Budget,1,Google Ads
2989,2024-03-25,Bangalore,401045,iOS,Premium,0,Google Ads
2990,2024-06-16,Hyderabad,424364,iOS,Budget,0,Organic
2991,2024-09-23,Bangalore,446695,Android,Budget,0,Instagram
2992,2024-08-14,Delhi,532655,Android,Premium,0,Instagram
2993,2024-02-29,Bangalore,421302,Android,Regular,0,Referral
2994,2024-12-14,Chennai,474330,Android,Regular,1,Google Ads
2995,2024-04-15,Delhi,401621,Android,Budget,1,Organic
2996,2025-01-02,Bangalore,462225,Android,Regular,0,Google Ads
2997,2024-10-25,Hyderabad,495420,iOS,Budget,0,Google Ads
2998,2024-09-07,Hyderabad,520051,Android,Regular,0,Instagram
2999,2024-02-16,Hyderabad,455857,Android,Premium,0,Referral
3000,2024-09-18,Pune,455810,Android,Regular,1,Organic
3001,2024-08-16,Mumbai,422260,Android,Budget,0,Instagram
3002,2024-01-29,Hyderabad,420656,iOS,Regular,0,Google Ads
3003,2024-08-20,Delhi,554683,Android,Regular,0,Instagram
3004,2024-03-08,Hyderabad,421603,Android,Regular,0,Google Ads
3005,2024-09-19,Pune,485946,Android,Regular,0,Organic
3006,2024-07-31,Chennai,542183,Android,Regular,1,Instagram
3007,2024-08-21,Delhi,537146,iOS,Regular,1,Instagram
3008,2024-10-15,Pune,500847,Android,Premium,0,Instagram
3009,2024-01-30,Chennai,480819,Android,Premium,1,Instagram
3010,2024-10-13,Delhi,541268,Android,Budget,1,Instagram
3011,2024-08-24,Bangalore,401538,Android,Regular,0,Organic
3012,2024-12-10,Mumbai,548211,Android,Budget,0,Referral
3013,2024-06-06,Mumbai,526546,iOS,Regular,0,Organic
3014,2025-01-05,Pune,489744,Android,Budget,0,Instagram
3015,2024-01-12,Chennai,486156,iOS,Regular,0,Google Ads
3016,2024-07-21,Mumbai,520199,Android,Regular,0,Google Ads
3017,2024-05-10,Chennai,555918,Android,Budget,0,Instagram
3018,2024-01-02,Chennai,489847,Android,Premium,0,Referral
3019,2025-01-16,Pune,430563,Android,Regular,0,Instagram
3020,2024-04-21,Pune,428037,Android,Budget,0,Organic
3021,2024-10-23,Pune,474234,Android,Regular,0,Referral
3022,2024-02-07,Mumbai,483050,Android,Premium,0,Referral
3023,2024-01-24,Pune,468682,iOS,Budget,0,Organic
3024,2024-08-04,Mumbai,427819,Android,Regular,0,Referral
3025,2024-06-25,Pune,462533,iOS,Regular,1,Instagram
3026,2024-12-24,Hyderabad,457706,Android,Premium,0,Instagram
3027,2024-02-02,Chennai,420105,Android,Regular,0,Google Ads
3028,2024-10-04,Pune,524337,Android,Regular,0,Organic
3029,2024-01-31,Delhi,527905,Android,Premium,0,Referral
3030,2024-02-05,Chennai,469604,iOS,Premium,0,Referral
3031,2024-08-29,Chennai,502500,Android,Regular,0,Referral
3032,2024-01-17,Pune,459026,Android,Budget,1,Instagram
3033,2024-05-26,Bangalore,432318,Android,Budget,0,Organic
3034,2024-07-28,Pune,505586,Android,Regular,0,Instagram
3035,2024-04-02,Chennai,552473,Android,Regular,1,Referral
3036,2025-01-28,Delhi,448271,iOS,Budget,0,Instagram
3037,2024-03-10,Chennai,519416,Android,Budget,0,Referral
3038,2025-01-27,Delhi,480207,iOS,Regular,0,Referral
3039,2024-11-24,Mumbai,469469,iOS,Budget,1,Instagram
3040,2025-01-08,Hyderabad,423724,Android,Budget,1,Referral
3041,2024-11-26,Chennai,460647,Android,Budget,0,Instagram
3042,2024-08-03,Pune,400075,Android,Regular,0,Google Ads
3043,2024-07-10,Mumbai,426499,Android,Regular,1,Instagram
3044,2024-07-14,Hyderabad,496882,Android,Budget,0,Google Ads
3045,2024-08-17,Pune,551614,iOS,Budget,1,Google Ads
3046,2024-07-12,Bangalore,445930,Android,Regular,0,Instagram
3047,2024-07-11,Pune,523200,Android,Regular,1,Organic
3048,2024-02-11,Delhi,426029,Android,Regular,1,Organic
3049,2024-12-15,Delhi,429546,Android,Budget,0,Instagram
3050,2024-12-04,Bangalore,479570,iOS,Regular,0,Instagram
3051,2024-10-03,Mumbai,431674,Android,Premium,0,Referral
3052,2024-03-09,Hyderabad,554170,Android,Budget,0,Referral
3053,2024-11-30,Pune,502512,Android,Regular,0,Instagram
3054,2024-06-27,Delhi,493145,iOS,Budget,0,Organic
3055,2024-03-01,Mumbai,464825,Android,Budget,0,Referral
3056,2024-04-01,Bangalore,423526,iOS,Budget,0,Referral
3057,2024-10-02,Chennai,457805,Android,Regular,1,Organic
3058,2024-07-20,Delhi,546116,Android,Budget,0,Instagram
3059,2024-09-27,Bangalore,441847,Android,Budget,1,Organic
3060,2024-03-06,Pune,477262,Android,Budget,0,Google Ads
3061,2025-01-07,Hyderabad,429484,Android,Budget,0,Referral
3062,2024-04-24,Delhi,407266,Android,Regular,0,Referral
3063,2024-01-02,Delhi,422764,Android,Budget,0,Referral
3064,2025-01-22,Pune,415734,Android,Budget,0,Organic
3065,2024-01-12,Chennai,512197,Android,Regular,0,Organic
3066,2024-06-01,Mumbai,491039,Android,Regular,1,Instagram
3067,2024-08-25,Hyderabad,437421,Android,Regular,0,Referral
3068,2024-12-10,Delhi,540320,Android,Budget,1,Google Ads
3069,2025-01-03,Hyderabad,554913,Android,Regular,0,Instagram
3070,2024-10-05,Delhi,421059,Android,Budget,0,Organic
3071,2024-08-05,Hyderabad,434930,Android,Budget,0,Google Ads
3072,2024-09-29,Bangalore,486490,iOS,Regular,1,Instagram
3073,2024-07-13,Delhi,484665,Android,Premium,0,Organic
3074,2024-04-27,Hyderabad,477598,Android,Regular,1,Google Ads
3075,2024-05-06,Mumbai,406042,iOS,Budget,0,Instagram
3076,2024-08-23,Bangalore,478210,iOS,Premium,0,Google Ads
3077,2024-06-26,Bangalore,552132,Android,Budget,0,Organic
3078,2024-03-20,Mumbai,499865,iOS,Premium,0,Instagram
3079,2024-05-21,Hyderabad,548621,Android,Budget,0,Organic
3080,2024-04-06,Pune,546151,Android,Budget,0,Referral
3081,2025-01-06,Mumbai,536492,Android,Regular,0,Referral
3082,2025-01-26,Hyderabad,515159,Android,Premium,0,Google Ads
3083,2024-02-27,Mumbai,401469,Android,Premium,0,Referral
3084,2024-01-17,Mumbai,424310,iOS,Regular,0,Organic
3085,2024-12-04,Delhi,472256,iOS,Regular,0,Google Ads
3086,2024-08-02,Hyderabad,481900,Android,Regular,0,Instagram
3087,2024-11-10,Pune,428719,Android,Regular,1,Organic
3088,2025-01-27,Delhi,506554,Android,Premium,1,Instagram
3089,2024-01-09,Mumbai,450282,Android,Budget,0,Instagram
3090,2024-05-03,Chennai,513452,Android,Budget,0,Instagram
3091,2024-04-15,Mumbai,400768,Android,Premium,0,Instagram
3092,2024-02-04,Mumbai,534968,iOS,Premium,1,Organic
3093,2024-02-21,Hyderabad,458027,Android,Budget,1,Referral
3094,2024-10-31,Hyderabad,518143,Android,Budget,0,Organic
3095,2024-01-18,Delhi,442969,Android,Premium,1,Referral
3096,2024-08-16,Pune,546405,Android,Regular,0,Instagram
3097,2024-11-02,Delhi,545694,iOS,Regular,0,Referral
3098,2024-12-10,Bangalore,476871,Android,Budget,1,Instagram
3099,2024-12-26,Mumbai,418175,Android,Premium,1,Google Ads
3100,2024-01-25,Chennai,524358,Android,Budget,1,Instagram
3101,2024-05-05,Mumbai,499190,Android,Budget,0,Referral
3102,2025-01-14,Mumbai,440503,Android,Budget,0,Google Ads
3103,2024-01-23,Delhi,436675,Android,Premium,1,Google Ads
3104,2024-07-24,Chennai,437261,Android,Regular,0,Instagram
3105,2024-08-12,Chennai,471806,Android,Regular,0,Organic
3106,2024-04-29,Chennai,417195,Android,Budget,0,Referral
3107,2024-10-03,Delhi,557884,Android,Premium,1,Google Ads
3108,2024-04-21,Mumbai,472378,Android,Regular,1,Organic
3109,2025-01-21,Delhi,530865,Android,Regular,0,Instagram
3110,2024-01-29,Hyderabad,443724,iOS,Premium,1,Instagram
3111,2024-03-12,Hyderabad,476299,Android,Budget,0,Instagram
3112,2024-09-14,Delhi,459239,Android,Regular,0,Instagram
3113,2024-05-28,Chennai,505434,Android,Premium,0,Referral
3114,2024-04-29,Mumbai,507093,Android,Regular,0,Google Ads
3115,2025-01-09,Delhi,402148,Android,Regular,1,Referral
3116,2024-10-21,Delhi,438446,iOS,Budget,1,Google Ads
3117,2024-06-12,Delhi,506171,Android,Regular,0,Organic
3118,2024-10-22,Bangalore,533086,Android,Regular,1,Organic
3119,2024-11-02,Hyderabad,485618,Android,Budget,0,Google Ads
3120,2025-01-30,Chennai,453503,iOS,Premium,0,Instagram
3121,2024-12-10,Pune,517117,Android,Budget,1,Organic
3122,2024-06-13,Chennai,437756,Android,Budget,0,Referral
3123,2024-05-01,Pune,539806,iOS,Regular,1,Google Ads
3124,2024-06-03,Bangalore,409480,Android,Regular,0,Organic
3125,2024-03-14,Delhi,475362,Android,Budget,1,Google Ads
3126,2024-12-04,Bangalore,552377,Android,Budget,0,Instagram
3127,2024-09-23,Bangalore,524233,Android,Budget,0,Google Ads
3128,2024-04-23,Mumbai,505587,Android,Budget,0,Organic
3129,2024-07-30,Hyderabad,481172,Android,Budget,0,Google Ads
3130,2024-06-02,Pune,514152,Android,Budget,0,Organic
3131,2024-05-20,Delhi,486297,iOS,Budget,0,Organic
3132,2024-02-01,Pune,540563,iOS,Regular,1,Organic
3133,2024-10-12,Chennai,552325,Android,Premium,1,Referral
3134,2024-10-29,Pune,537935,Android,Regular,1,Instagram
3135,2025-01-11,Chennai,469960,Android,Regular,1,Instagram
3136,2024-03-30,Hyderabad,541523,iOS,Budget,1,Google Ads
3137,2024-11-16,Chennai,456023,Android,Regular,0,Google Ads
3138,2024-12-13,Pune,461992,Android,Regular,1,Organic
3139,2024-08-06,Pune,449854,Android,Regular,1,Instagram
3140,2024-10-11,Chennai,431827,Android,Budget,0,Google Ads
3141,2024-09-10,Bangalore,442880,Android,Budget,0,Google Ads
3142,2024-01-25,Hyderabad,472362,Android,Regular,0,Instagram
3143,2024-06-25,Mumbai,477991,Android,Regular,1,Organic
3144,2024-11-25,Delhi,489788,iOS,Premium,0,Google Ads
3145,2024-12-09,Pune,440737,Android,Budget,1,Organic
3146,2024-07-14,Delhi,424531,Android,Budget,0,Instagram
3147,2024-09-25,Mumbai,506081,Android,Regular,0,Instagram
3148,2024-06-12,Delhi,474256,Android,Premium,1,Google Ads
3149,2024-12-22,Mumbai,535959,iOS,Budget,0,Google Ads
3150,2024-08-01,Chennai,526599,Android,Regular,0,Instagram
3151,2024-07-28,Bangalore,518624,iOS,Budget,0,Organic
3152,2024-03-17,Pune,437388,Android,Regular,1,Organic
3153,2024-06-02,Mumbai,552648,Android,Regular,0,Referral
3154,2024-07-11,Delhi,512261,Android,Premium,0,Instagram
3155,2024-04-04,Pune,541173,iOS,Budget,0,Google Ads
3156,2025-01-21,Bangalore,538929,Android,Budget,0,Instagram
3157,2024-10-02,Chennai,559877,Android,Regular,0,Google Ads
3158,2024-08-30,Pune,430989,iOS,Budget,1,Organic
3159,2024-05-03,Mumbai,476449,Android,Regular,1,Google Ads
3160,2024-04-25,Bangalore,513431,Android,Regular,1,Referral
3161,2024-06-02,Delhi,543378,Android,Budget,0,Organic
3162,2024-12-28,Bangalore,541042,iOS,Premium,0,Referral
3163,2024-03-14,Bangalore,412405,Android,Budget,1,Instagram
3164,2024-08-25,Hyderabad,540062,iOS,Premium,0,Google Ads
3165,2024-01-30,Bangalore,419361,Android,Premium,0,Organic
3166,2024-10-14,Bangalore,485658,iOS,Regular,1,Google Ads
3167,2024-07-30,Pune,557360,Android,Budget,0,Referral
3168,2024-08-01,Delhi,434161,Android,Premium,1,Organic
3169,2024-10-12,Pune,406790,iOS,Regular,0,Referral
3170,2024-09-28,Pune,558254,iOS,Budget,0,Organic
3171,2024-03-09,Mumbai,545458,Android,Budget,1,Instagram
3172,2024-07-17,Pune,482598,Android,Budget,0,Instagram
3173,2024-05-04,Hyderabad,465642,iOS,Premium,0,Google Ads
3174,2024-05-10,Hyderabad,444248,Android,Premium,0,Referral
3175,2024-04-14,Mumbai,486674,Android,Premium,0,Referral
3176,2024-06-18,Chennai,405545,iOS,Regular,0,Organic
3177,2024-11-27,Delhi,544348,Android,Regular,1,Instagram
3178,2024-02-10,Delhi,463249,Android,Budget,0,Google Ads
3179,2024-08-18,Pune,434551,iOS,Budget,0,Instagram
3180,2024-07-08,Pune,453694,Android,Budget,0,Referral
3181,2024-02-17,Chennai,528925,Android,Regular,0,Google Ads
3182,2024-10-01,Pune,550714,iOS,Premium,0,Instagram
3183,2025-01-05,Delhi,480022,Android,Premium,1,Instagram
